"Ársfjórðungur";"Sveitarfélag";"Kyn og ríkisfang";Mannfjöldi eftir sveitarfélögum, kyni, ríkisfangi og ársfjórðungum
"2014Á1";" Dalabyggð";"Alls";670
"2014Á1";" Dalabyggð";"Karlar";350
"2014Á1";" Dalabyggð";"Konur";320
"2014Á1";" Dalabyggð";"Ísl. ríkisborgarar";640
"2014Á1";" Dalabyggð";"Erl. ríkisborgarar";25
"2014Á1";" Bolungarvíkurkaupstaður";"Alls";960
"2014Á1";" Bolungarvíkurkaupstaður";"Karlar";500
"2014Á1";" Bolungarvíkurkaupstaður";"Konur";460
"2014Á1";" Bolungarvíkurkaupstaður";"Ísl. ríkisborgarar";810
"2014Á1";" Bolungarvíkurkaupstaður";"Erl. ríkisborgarar";160
"2014Á1";" Ísafjarðarbær";"Alls";3650
"2014Á1";" Ísafjarðarbær";"Karlar";1820
"2014Á1";" Ísafjarðarbær";"Konur";1830
"2014Á1";" Ísafjarðarbær";"Ísl. ríkisborgarar";3280
"2014Á1";" Ísafjarðarbær";"Erl. ríkisborgarar";370
"2014Á1";" Reykhólahreppur";"Alls";280
"2014Á1";" Reykhólahreppur";"Karlar";140
"2014Á1";" Reykhólahreppur";"Konur";130
"2014Á1";" Reykhólahreppur";"Ísl. ríkisborgarar";270
"2014Á1";" Reykhólahreppur";"Erl. ríkisborgarar";5
"2014Á1";" Tálknafjarðarhreppur";"Alls";300
"2014Á1";" Tálknafjarðarhreppur";"Karlar";160
"2014Á1";" Tálknafjarðarhreppur";"Konur";150
"2014Á1";" Tálknafjarðarhreppur";"Ísl. ríkisborgarar";250
"2014Á1";" Tálknafjarðarhreppur";"Erl. ríkisborgarar";50
"2014Á1";" Vesturbyggð";"Alls";950
"2014Á1";" Vesturbyggð";"Karlar";500
"2014Á1";" Vesturbyggð";"Konur";450
"2014Á1";" Vesturbyggð";"Ísl. ríkisborgarar";840
"2014Á1";" Vesturbyggð";"Erl. ríkisborgarar";110
"2014Á1";" Súðavíkurhreppur";"Alls";200
"2014Á1";" Súðavíkurhreppur";"Karlar";100
"2014Á1";" Súðavíkurhreppur";"Konur";100
"2014Á1";" Súðavíkurhreppur";"Ísl. ríkisborgarar";170
"2014Á1";" Súðavíkurhreppur";"Erl. ríkisborgarar";30
"2014Á1";" Árneshreppur";"Alls";50
"2014Á1";" Árneshreppur";"Karlar";25
"2014Á1";" Árneshreppur";"Konur";25
"2014Á1";" Árneshreppur";"Ísl. ríkisborgarar";50
"2014Á1";" Árneshreppur";"Erl. ríkisborgarar";0
"2014Á1";" Kaldrananeshreppur";"Alls";110
"2014Á1";" Kaldrananeshreppur";"Karlar";50
"2014Á1";" Kaldrananeshreppur";"Konur";50
"2014Á1";" Kaldrananeshreppur";"Ísl. ríkisborgarar";100
"2014Á1";" Kaldrananeshreppur";"Erl. ríkisborgarar";5
"2014Á1";" Bæjarhreppur";"Alls";.
"2014Á1";" Bæjarhreppur";"Karlar";.
"2014Á1";" Bæjarhreppur";"Konur";.
"2014Á1";" Bæjarhreppur";"Ísl. ríkisborgarar";.
"2014Á1";" Bæjarhreppur";"Erl. ríkisborgarar";.
"2014Á1";" Strandabyggð";"Alls";500
"2014Á1";" Strandabyggð";"Karlar";270
"2014Á1";" Strandabyggð";"Konur";240
"2014Á1";" Strandabyggð";"Ísl. ríkisborgarar";490
"2014Á1";" Strandabyggð";"Erl. ríkisborgarar";10
"2014Á1";" Sveitarfélagið Skagafjörður";"Alls";3950
"2014Á1";" Sveitarfélagið Skagafjörður";"Karlar";2010
"2014Á1";" Sveitarfélagið Skagafjörður";"Konur";1940
"2014Á1";" Sveitarfélagið Skagafjörður";"Ísl. ríkisborgarar";3820
"2014Á1";" Sveitarfélagið Skagafjörður";"Erl. ríkisborgarar";130
"2014Á1";" Húnaþing vestra";"Alls";1160
"2014Á1";" Húnaþing vestra";"Karlar";560
"2014Á1";" Húnaþing vestra";"Konur";600
"2014Á1";" Húnaþing vestra";"Ísl. ríkisborgarar";1110
"2014Á1";" Húnaþing vestra";"Erl. ríkisborgarar";50
"2014Á1";" Blönduósbær";"Alls";880
"2014Á1";" Blönduósbær";"Karlar";450
"2014Á1";" Blönduósbær";"Konur";430
"2014Á1";" Blönduósbær";"Ísl. ríkisborgarar";810
"2014Á1";" Blönduósbær";"Erl. ríkisborgarar";70
"2014Á1";" Sveitarfélagið Skagaströnd";"Alls";490
"2014Á1";" Sveitarfélagið Skagaströnd";"Karlar";260
"2014Á1";" Sveitarfélagið Skagaströnd";"Konur";230
"2014Á1";" Sveitarfélagið Skagaströnd";"Ísl. ríkisborgarar";480
"2014Á1";" Sveitarfélagið Skagaströnd";"Erl. ríkisborgarar";15
"2014Á1";" Skagabyggð";"Alls";100
"2014Á1";" Skagabyggð";"Karlar";50
"2014Á1";" Skagabyggð";"Konur";45
"2014Á1";" Skagabyggð";"Ísl. ríkisborgarar";100
"2014Á1";" Skagabyggð";"Erl. ríkisborgarar";0
"2014Á1";" Húnavatnshreppur";"Alls";410
"2014Á1";" Húnavatnshreppur";"Karlar";220
"2014Á1";" Húnavatnshreppur";"Konur";190
"2014Á1";" Húnavatnshreppur";"Ísl. ríkisborgarar";390
"2014Á1";" Húnavatnshreppur";"Erl. ríkisborgarar";20
"2014Á1";" Akrahreppur";"Alls";210
"2014Á1";" Akrahreppur";"Karlar";100
"2014Á1";" Akrahreppur";"Konur";110
"2014Á1";" Akrahreppur";"Ísl. ríkisborgarar";200
"2014Á1";" Akrahreppur";"Erl. ríkisborgarar";10
"2014Á1";" Akureyrarbær";"Alls";18140
"2014Á1";" Akureyrarbær";"Karlar";8990
"2014Á1";" Akureyrarbær";"Konur";9150
"2014Á1";" Akureyrarbær";"Ísl. ríkisborgarar";17670
"2014Á1";" Akureyrarbær";"Erl. ríkisborgarar";470
"2014Á1";" Norðurþing";"Alls";2800
"2014Á1";" Norðurþing";"Karlar";1400
"2014Á1";" Norðurþing";"Konur";1400
"2014Á1";" Norðurþing";"Ísl. ríkisborgarar";2590
"2014Á1";" Norðurþing";"Erl. ríkisborgarar";210
"2014Á1";" Fjallabyggð";"Alls";2010
"2014Á1";" Fjallabyggð";"Karlar";1010
"2014Á1";" Fjallabyggð";"Konur";1010
"2014Á1";" Fjallabyggð";"Ísl. ríkisborgarar";1940
"2014Á1";" Fjallabyggð";"Erl. ríkisborgarar";80
"2014Á1";" Dalvíkurbyggð";"Alls";1840
"2014Á1";" Dalvíkurbyggð";"Karlar";940
"2014Á1";" Dalvíkurbyggð";"Konur";910
"2014Á1";" Dalvíkurbyggð";"Ísl. ríkisborgarar";1700
"2014Á1";" Dalvíkurbyggð";"Erl. ríkisborgarar";150
"2014Á1";" Arnarneshreppur";"Alls";.
"2014Á1";" Arnarneshreppur";"Karlar";.
"2014Á1";" Arnarneshreppur";"Konur";.
"2014Á1";" Arnarneshreppur";"Ísl. ríkisborgarar";.
"2014Á1";" Arnarneshreppur";"Erl. ríkisborgarar";.
"2014Á1";" Eyjafjarðarsveit";"Alls";1030
"2014Á1";" Eyjafjarðarsveit";"Karlar";540
"2014Á1";" Eyjafjarðarsveit";"Konur";490
"2014Á1";" Eyjafjarðarsveit";"Ísl. ríkisborgarar";1000
"2014Á1";" Eyjafjarðarsveit";"Erl. ríkisborgarar";25
"2014Á1";" Hörgárbyggð";"Alls";.
"2014Á1";" Hörgárbyggð";"Karlar";.
"2014Á1";" Hörgárbyggð";"Konur";.
"2014Á1";" Hörgárbyggð";"Ísl. ríkisborgarar";.
"2014Á1";" Hörgárbyggð";"Erl. ríkisborgarar";.
"2014Á1";" Hörgársveit";"Alls";550
"2014Á1";" Hörgársveit";"Karlar";280
"2014Á1";" Hörgársveit";"Konur";270
"2014Á1";" Hörgársveit";"Ísl. ríkisborgarar";540
"2014Á1";" Hörgársveit";"Erl. ríkisborgarar";15
"2014Á1";" Svalbarðsstrandarhreppur";"Alls";400
"2014Á1";" Svalbarðsstrandarhreppur";"Karlar";210
"2014Á1";" Svalbarðsstrandarhreppur";"Konur";190
"2014Á1";" Svalbarðsstrandarhreppur";"Ísl. ríkisborgarar";360
"2014Á1";" Svalbarðsstrandarhreppur";"Erl. ríkisborgarar";35
"2014Á1";" Grýtubakkahreppur";"Alls";360
"2014Á1";" Grýtubakkahreppur";"Karlar";180
"2014Á1";" Grýtubakkahreppur";"Konur";180
"2014Á1";" Grýtubakkahreppur";"Ísl. ríkisborgarar";330
"2014Á1";" Grýtubakkahreppur";"Erl. ríkisborgarar";25
"2014Á1";" Skútustaðahreppur";"Alls";380
"2014Á1";" Skútustaðahreppur";"Karlar";190
"2014Á1";" Skútustaðahreppur";"Konur";180
"2014Á1";" Skútustaðahreppur";"Ísl. ríkisborgarar";360
"2014Á1";" Skútustaðahreppur";"Erl. ríkisborgarar";20
"2014Á1";" Tjörneshreppur";"Alls";60
"2014Á1";" Tjörneshreppur";"Karlar";25
"2014Á1";" Tjörneshreppur";"Konur";30
"2014Á1";" Tjörneshreppur";"Ísl. ríkisborgarar";50
"2014Á1";" Tjörneshreppur";"Erl. ríkisborgarar";0
"2014Á1";" Þingeyjarsveit";"Alls";920
"2014Á1";" Þingeyjarsveit";"Karlar";470
"2014Á1";" Þingeyjarsveit";"Konur";440
"2014Á1";" Þingeyjarsveit";"Ísl. ríkisborgarar";890
"2014Á1";" Þingeyjarsveit";"Erl. ríkisborgarar";25
"2014Á1";" Svalbarðshreppur";"Alls";90
"2014Á1";" Svalbarðshreppur";"Karlar";50
"2014Á1";" Svalbarðshreppur";"Konur";40
"2014Á1";" Svalbarðshreppur";"Ísl. ríkisborgarar";90
"2014Á1";" Svalbarðshreppur";"Erl. ríkisborgarar";5
"2014Á1";" Langanesbyggð";"Alls";530
"2014Á1";" Langanesbyggð";"Karlar";280
"2014Á1";" Langanesbyggð";"Konur";260
"2014Á1";" Langanesbyggð";"Ísl. ríkisborgarar";470
"2014Á1";" Langanesbyggð";"Erl. ríkisborgarar";70
"2014Á1";" Seyðisfjarðarkaupstaður";"Alls";680
"2014Á1";" Seyðisfjarðarkaupstaður";"Karlar";350
"2014Á1";" Seyðisfjarðarkaupstaður";"Konur";330
"2014Á1";" Seyðisfjarðarkaupstaður";"Ísl. ríkisborgarar";640
"2014Á1";" Seyðisfjarðarkaupstaður";"Erl. ríkisborgarar";40
"2014Á1";" Fjarðabyggð";"Alls";4710
"2014Á1";" Fjarðabyggð";"Karlar";2540
"2014Á1";" Fjarðabyggð";"Konur";2160
"2014Á1";" Fjarðabyggð";"Ísl. ríkisborgarar";4160
"2014Á1";" Fjarðabyggð";"Erl. ríkisborgarar";550
"2014Á1";" Vopnafjarðarhreppur";"Alls";680
"2014Á1";" Vopnafjarðarhreppur";"Karlar";350
"2014Á1";" Vopnafjarðarhreppur";"Konur";330
"2014Á1";" Vopnafjarðarhreppur";"Ísl. ríkisborgarar";670
"2014Á1";" Vopnafjarðarhreppur";"Erl. ríkisborgarar";15
"2014Á1";" Fljótsdalshreppur";"Alls";70
"2014Á1";" Fljótsdalshreppur";"Karlar";45
"2014Á1";" Fljótsdalshreppur";"Konur";20
"2014Á1";" Fljótsdalshreppur";"Ísl. ríkisborgarar";70
"2014Á1";" Fljótsdalshreppur";"Erl. ríkisborgarar";.
"2014Á1";" Borgarfjarðarhreppur";"Alls";140
"2014Á1";" Borgarfjarðarhreppur";"Karlar";80
"2014Á1";" Borgarfjarðarhreppur";"Konur";60
"2014Á1";" Borgarfjarðarhreppur";"Ísl. ríkisborgarar";110
"2014Á1";" Borgarfjarðarhreppur";"Erl. ríkisborgarar";20
"2014Á1";" Breiðdalshreppur";"Alls";180
"2014Á1";" Breiðdalshreppur";"Karlar";100
"2014Á1";" Breiðdalshreppur";"Konur";80
"2014Á1";" Breiðdalshreppur";"Ísl. ríkisborgarar";170
"2014Á1";" Breiðdalshreppur";"Erl. ríkisborgarar";10
"2014Á1";" Djúpavogshreppur";"Alls";470
"2014Á1";" Djúpavogshreppur";"Karlar";250
"2014Á1";" Djúpavogshreppur";"Konur";220
"2014Á1";" Djúpavogshreppur";"Ísl. ríkisborgarar";410
"2014Á1";" Djúpavogshreppur";"Erl. ríkisborgarar";60
"2014Á1";" Fljótsdalshérað";"Alls";3460
"2014Á1";" Fljótsdalshérað";"Karlar";1770
"2014Á1";" Fljótsdalshérað";"Konur";1690
"2014Á1";" Fljótsdalshérað";"Ísl. ríkisborgarar";3290
"2014Á1";" Fljótsdalshérað";"Erl. ríkisborgarar";170
"2014Á1";" Sveitarfélagið Hornafjörður";"Alls";2150
"2014Á1";" Sveitarfélagið Hornafjörður";"Karlar";1140
"2014Á1";" Sveitarfélagið Hornafjörður";"Konur";1010
"2014Á1";" Sveitarfélagið Hornafjörður";"Ísl. ríkisborgarar";2010
"2014Á1";" Sveitarfélagið Hornafjörður";"Erl. ríkisborgarar";140
"2014Á1";" Vestmannaeyjabær";"Alls";4280
"2014Á1";" Vestmannaeyjabær";"Karlar";2230
"2014Á1";" Vestmannaeyjabær";"Konur";2050
"2014Á1";" Vestmannaeyjabær";"Ísl. ríkisborgarar";4070
"2014Á1";" Vestmannaeyjabær";"Erl. ríkisborgarar";220
"2014Á1";" Sveitarfélagið Árborg";"Alls";7900
"2014Á1";" Sveitarfélagið Árborg";"Karlar";4010
"2014Á1";" Sveitarfélagið Árborg";"Konur";3890
"2014Á1";" Sveitarfélagið Árborg";"Ísl. ríkisborgarar";7570
"2014Á1";" Sveitarfélagið Árborg";"Erl. ríkisborgarar";330
"2014Á1";" Mýrdalshreppur";"Alls";480
"2014Á1";" Mýrdalshreppur";"Karlar";250
"2014Á1";" Mýrdalshreppur";"Konur";220
"2014Á1";" Mýrdalshreppur";"Ísl. ríkisborgarar";430
"2014Á1";" Mýrdalshreppur";"Erl. ríkisborgarar";45
"2014Á1";" Skaftárhreppur";"Alls";440
"2014Á1";" Skaftárhreppur";"Karlar";240
"2014Á1";" Skaftárhreppur";"Konur";210
"2014Á1";" Skaftárhreppur";"Ísl. ríkisborgarar";430
"2014Á1";" Skaftárhreppur";"Erl. ríkisborgarar";15
"2014Á1";" Ásahreppur";"Alls";200
"2014Á1";" Ásahreppur";"Karlar";100
"2014Á1";" Ásahreppur";"Konur";100
"2014Á1";" Ásahreppur";"Ísl. ríkisborgarar";180
"2014Á1";" Ásahreppur";"Erl. ríkisborgarar";25
"2014Á1";" Rangárþing eystra";"Alls";1700
"2014Á1";" Rangárþing eystra";"Karlar";900
"2014Á1";" Rangárþing eystra";"Konur";810
"2014Á1";" Rangárþing eystra";"Ísl. ríkisborgarar";1520
"2014Á1";" Rangárþing eystra";"Erl. ríkisborgarar";190
"2014Á1";" Rangárþing ytra";"Alls";1530
"2014Á1";" Rangárþing ytra";"Karlar";770
"2014Á1";" Rangárþing ytra";"Konur";770
"2014Á1";" Rangárþing ytra";"Ísl. ríkisborgarar";1400
"2014Á1";" Rangárþing ytra";"Erl. ríkisborgarar";140
"2014Á1";" Hrunamannahreppur";"Alls";780
"2014Á1";" Hrunamannahreppur";"Karlar";420
"2014Á1";" Hrunamannahreppur";"Konur";360
"2014Á1";" Hrunamannahreppur";"Ísl. ríkisborgarar";660
"2014Á1";" Hrunamannahreppur";"Erl. ríkisborgarar";130
"2014Á1";" Hveragerðisbær";"Alls";2320
"2014Á1";" Hveragerðisbær";"Karlar";1180
"2014Á1";" Hveragerðisbær";"Konur";1150
"2014Á1";" Hveragerðisbær";"Ísl. ríkisborgarar";2220
"2014Á1";" Hveragerðisbær";"Erl. ríkisborgarar";100
"2014Á1";" Sveitarfélagið Ölfus";"Alls";1900
"2014Á1";" Sveitarfélagið Ölfus";"Karlar";980
"2014Á1";" Sveitarfélagið Ölfus";"Konur";920
"2014Á1";" Sveitarfélagið Ölfus";"Ísl. ríkisborgarar";1640
"2014Á1";" Sveitarfélagið Ölfus";"Erl. ríkisborgarar";270
"2014Á1";" Grímsnes- og Grafningshreppur";"Alls";430
"2014Á1";" Grímsnes- og Grafningshreppur";"Karlar";230
"2014Á1";" Grímsnes- og Grafningshreppur";"Konur";200
"2014Á1";" Grímsnes- og Grafningshreppur";"Ísl. ríkisborgarar";390
"2014Á1";" Grímsnes- og Grafningshreppur";"Erl. ríkisborgarar";45
"2014Á1";" Skeiða- og Gnúpverjahreppur";"Alls";540
"2014Á1";" Skeiða- og Gnúpverjahreppur";"Karlar";280
"2014Á1";" Skeiða- og Gnúpverjahreppur";"Konur";270
"2014Á1";" Skeiða- og Gnúpverjahreppur";"Ísl. ríkisborgarar";490
"2014Á1";" Skeiða- og Gnúpverjahreppur";"Erl. ríkisborgarar";60
"2014Á1";" Bláskógabyggð";"Alls";930
"2014Á1";" Bláskógabyggð";"Karlar";470
"2014Á1";" Bláskógabyggð";"Konur";460
"2014Á1";" Bláskógabyggð";"Ísl. ríkisborgarar";810
"2014Á1";" Bláskógabyggð";"Erl. ríkisborgarar";110
"2014Á1";" Flóahreppur";"Alls";630
"2014Á1";" Flóahreppur";"Karlar";330
"2014Á1";" Flóahreppur";"Konur";300
"2014Á1";" Flóahreppur";"Ísl. ríkisborgarar";590
"2014Á1";" Flóahreppur";"Erl. ríkisborgarar";40
"2014Á2";"Alls";"Alls";327050
"2014Á2";"Alls";"Karlar";164130
"2014Á2";"Alls";"Konur";162920
"2014Á2";"Alls";"Ísl. ríkisborgarar";303970
"2014Á2";"Alls";"Erl. ríkisborgarar";23080
"2014Á2";"Höfuðborgarsvæðið";"Alls";209680
"2014Á2";"Höfuðborgarsvæðið";"Karlar";104140
"2014Á2";"Höfuðborgarsvæðið";"Konur";105540
"2014Á2";"Höfuðborgarsvæðið";"Ísl. ríkisborgarar";194930
"2014Á2";"Höfuðborgarsvæðið";"Erl. ríkisborgarar";14750
"2014Á2";" Reykjavíkurborg";"Alls";121290
"2014Á2";" Reykjavíkurborg";"Karlar";60150
"2014Á2";" Reykjavíkurborg";"Konur";61140
"2014Á2";" Reykjavíkurborg";"Ísl. ríkisborgarar";111530
"2014Á2";" Reykjavíkurborg";"Erl. ríkisborgarar";9760
"2014Á2";" Kópavogsbær";"Alls";32730
"2014Á2";" Kópavogsbær";"Karlar";16300
"2014Á2";" Kópavogsbær";"Konur";16430
"2014Á2";" Kópavogsbær";"Ísl. ríkisborgarar";30740
"2014Á2";" Kópavogsbær";"Erl. ríkisborgarar";1990
"2014Á2";" Seltjarnarnesbær";"Alls";4400
"2014Á2";" Seltjarnarnesbær";"Karlar";2180
"2014Á2";" Seltjarnarnesbær";"Konur";2220
"2014Á2";" Seltjarnarnesbær";"Ísl. ríkisborgarar";4210
"2014Á2";" Seltjarnarnesbær";"Erl. ríkisborgarar";200
"2014Á2";" Garðabær";"Alls";14260
"2014Á2";" Garðabær";"Karlar";7000
"2014Á2";" Garðabær";"Konur";7260
"2014Á2";" Garðabær";"Ísl. ríkisborgarar";13820
"2014Á2";" Garðabær";"Erl. ríkisborgarar";430
"2014Á2";" Hafnarfjarðarkaupstaður";"Alls";27580
"2014Á2";" Hafnarfjarðarkaupstaður";"Karlar";13670
"2014Á2";" Hafnarfjarðarkaupstaður";"Konur";13920
"2014Á2";" Hafnarfjarðarkaupstaður";"Ísl. ríkisborgarar";25580
"2014Á2";" Hafnarfjarðarkaupstaður";"Erl. ríkisborgarar";2010
"2014Á2";" Sveitarfélagið Álftanes";"Alls";.
"2014Á2";" Sveitarfélagið Álftanes";"Karlar";.
"2014Á2";" Sveitarfélagið Álftanes";"Konur";.
"2014Á2";" Sveitarfélagið Álftanes";"Ísl. ríkisborgarar";.
"2014Á2";" Sveitarfélagið Álftanes";"Erl. ríkisborgarar";.
"2014Á2";" Mosfellsbær";"Alls";9200
"2014Á2";" Mosfellsbær";"Karlar";4710
"2014Á2";" Mosfellsbær";"Konur";4490
"2014Á2";" Mosfellsbær";"Ísl. ríkisborgarar";8850
"2014Á2";" Mosfellsbær";"Erl. ríkisborgarar";350
"2014Á2";" Kjósarhreppur";"Alls";220
"2014Á2";" Kjósarhreppur";"Karlar";120
"2014Á2";" Kjósarhreppur";"Konur";100
"2014Á2";" Kjósarhreppur";"Ísl. ríkisborgarar";210
"2014Á2";" Kjósarhreppur";"Erl. ríkisborgarar";10
"2014Á2";"Landsbyggðin";"Alls";117370
"2014Á2";"Landsbyggðin";"Karlar";59990
"2014Á2";"Landsbyggðin";"Konur";57380
"2014Á2";"Landsbyggðin";"Ísl. ríkisborgarar";109040
"2014Á2";"Landsbyggðin";"Erl. ríkisborgarar";8330
"2014Á2";" Reykjanesbær";"Alls";14730
"2014Á2";" Reykjanesbær";"Karlar";7480
"2014Á2";" Reykjanesbær";"Konur";7250
"2014Á2";" Reykjanesbær";"Ísl. ríkisborgarar";13240
"2014Á2";" Reykjanesbær";"Erl. ríkisborgarar";1490
"2014Á2";" Grindavíkurbær";"Alls";2900
"2014Á2";" Grindavíkurbær";"Karlar";1510
"2014Á2";" Grindavíkurbær";"Konur";1380
"2014Á2";" Grindavíkurbær";"Ísl. ríkisborgarar";2670
"2014Á2";" Grindavíkurbær";"Erl. ríkisborgarar";230
"2014Á2";" Sandgerðisbær";"Alls";1620
"2014Á2";" Sandgerðisbær";"Karlar";860
"2014Á2";" Sandgerðisbær";"Konur";760
"2014Á2";" Sandgerðisbær";"Ísl. ríkisborgarar";1360
"2014Á2";" Sandgerðisbær";"Erl. ríkisborgarar";260
"2014Á2";" Sveitarfélagið Garður";"Alls";1410
"2014Á2";" Sveitarfélagið Garður";"Karlar";750
"2014Á2";" Sveitarfélagið Garður";"Konur";670
"2014Á2";" Sveitarfélagið Garður";"Ísl. ríkisborgarar";1240
"2014Á2";" Sveitarfélagið Garður";"Erl. ríkisborgarar";170
"2014Á2";" Sveitarfélagið Vogar";"Alls";1120
"2014Á2";" Sveitarfélagið Vogar";"Karlar";570
"2014Á2";" Sveitarfélagið Vogar";"Konur";550
"2014Á2";" Sveitarfélagið Vogar";"Ísl. ríkisborgarar";1040
"2014Á2";" Sveitarfélagið Vogar";"Erl. ríkisborgarar";80
"2014Á2";" Suðurnesjabær";"Alls";.
"2014Á2";" Suðurnesjabær";"Karlar";.
"2014Á2";" Suðurnesjabær";"Konur";.
"2014Á2";" Suðurnesjabær";"Ísl. ríkisborgarar";.
"2014Á2";" Suðurnesjabær";"Erl. ríkisborgarar";.
"2014Á2";" Akraneskaupstaður";"Alls";6730
"2014Á2";" Akraneskaupstaður";"Karlar";3420
"2014Á2";" Akraneskaupstaður";"Konur";3310
"2014Á2";" Akraneskaupstaður";"Ísl. ríkisborgarar";6310
"2014Á2";" Akraneskaupstaður";"Erl. ríkisborgarar";410
"2014Á2";" Skorradalshreppur";"Alls";60
"2014Á2";" Skorradalshreppur";"Karlar";35
"2014Á2";" Skorradalshreppur";"Konur";30
"2014Á2";" Skorradalshreppur";"Ísl. ríkisborgarar";60
"2014Á2";" Skorradalshreppur";"Erl. ríkisborgarar";.
"2014Á2";" Hvalfjarðarsveit";"Alls";620
"2014Á2";" Hvalfjarðarsveit";"Karlar";330
"2014Á2";" Hvalfjarðarsveit";"Konur";300
"2014Á2";" Hvalfjarðarsveit";"Ísl. ríkisborgarar";590
"2014Á2";" Hvalfjarðarsveit";"Erl. ríkisborgarar";30
"2014Á2";" Borgarbyggð";"Alls";3490
"2014Á2";" Borgarbyggð";"Karlar";1810
"2014Á2";" Borgarbyggð";"Konur";1680
"2014Á2";" Borgarbyggð";"Ísl. ríkisborgarar";3320
"2014Á2";" Borgarbyggð";"Erl. ríkisborgarar";170
"2014Á2";" Grundarfjarðarbær";"Alls";880
"2014Á2";" Grundarfjarðarbær";"Karlar";440
"2014Á2";" Grundarfjarðarbær";"Konur";440
"2014Á2";" Grundarfjarðarbær";"Ísl. ríkisborgarar";750
"2014Á2";" Grundarfjarðarbær";"Erl. ríkisborgarar";120
"2014Á2";" Helgafellssveit";"Alls";50
"2014Á2";" Helgafellssveit";"Karlar";35
"2014Á2";" Helgafellssveit";"Konur";20
"2014Á2";" Helgafellssveit";"Ísl. ríkisborgarar";50
"2014Á2";" Helgafellssveit";"Erl. ríkisborgarar";5
"2014Á2";" Stykkishólmsbær";"Alls";1090
"2014Á2";" Stykkishólmsbær";"Karlar";550
"2014Á2";" Stykkishólmsbær";"Konur";540
"2014Á2";" Stykkishólmsbær";"Ísl. ríkisborgarar";1000
"2014Á2";" Stykkishólmsbær";"Erl. ríkisborgarar";90
"2014Á2";" Eyja- og Miklaholtshreppur";"Alls";150
"2014Á2";" Eyja- og Miklaholtshreppur";"Karlar";80
"2014Á2";" Eyja- og Miklaholtshreppur";"Konur";80
"2014Á2";" Eyja- og Miklaholtshreppur";"Ísl. ríkisborgarar";110
"2014Á2";" Eyja- og Miklaholtshreppur";"Erl. ríkisborgarar";40
"2014Á2";" Snæfellsbær";"Alls";1720
"2014Á2";" Snæfellsbær";"Karlar";890
"2014Á2";" Snæfellsbær";"Konur";830
"2014Á2";" Snæfellsbær";"Ísl. ríkisborgarar";1450
"2014Á2";" Snæfellsbær";"Erl. ríkisborgarar";270
"2014Á2";" Dalabyggð";"Alls";670
"2014Á2";" Dalabyggð";"Karlar";350
"2014Á2";" Dalabyggð";"Konur";320
"2014Á2";" Dalabyggð";"Ísl. ríkisborgarar";650
"2014Á2";" Dalabyggð";"Erl. ríkisborgarar";25
"2014Á2";" Bolungarvíkurkaupstaður";"Alls";960
"2014Á2";" Bolungarvíkurkaupstaður";"Karlar";500
"2014Á2";" Bolungarvíkurkaupstaður";"Konur";460
"2014Á2";" Bolungarvíkurkaupstaður";"Ísl. ríkisborgarar";800
"2014Á2";" Bolungarvíkurkaupstaður";"Erl. ríkisborgarar";160
"2014Á2";" Ísafjarðarbær";"Alls";3670
"2014Á2";" Ísafjarðarbær";"Karlar";1830
"2014Á2";" Ísafjarðarbær";"Konur";1840
"2014Á2";" Ísafjarðarbær";"Ísl. ríkisborgarar";3300
"2014Á2";" Ísafjarðarbær";"Erl. ríkisborgarar";370
"2014Á2";" Reykhólahreppur";"Alls";280
"2014Á2";" Reykhólahreppur";"Karlar";140
"2014Á2";" Reykhólahreppur";"Konur";140
"2014Á2";" Reykhólahreppur";"Ísl. ríkisborgarar";270
"2014Á2";" Reykhólahreppur";"Erl. ríkisborgarar";5
"2014Á2";" Tálknafjarðarhreppur";"Alls";310
"2014Á2";" Tálknafjarðarhreppur";"Karlar";160
"2014Á2";" Tálknafjarðarhreppur";"Konur";150
"2014Á2";" Tálknafjarðarhreppur";"Ísl. ríkisborgarar";260
"2014Á2";" Tálknafjarðarhreppur";"Erl. ríkisborgarar";50
"2014Á2";" Vesturbyggð";"Alls";960
"2014Á2";" Vesturbyggð";"Karlar";500
"2014Á2";" Vesturbyggð";"Konur";460
"2014Á2";" Vesturbyggð";"Ísl. ríkisborgarar";840
"2014Á2";" Vesturbyggð";"Erl. ríkisborgarar";110
"2014Á2";" Súðavíkurhreppur";"Alls";210
"2014Á2";" Súðavíkurhreppur";"Karlar";100
"2014Á2";" Súðavíkurhreppur";"Konur";100
"2014Á2";" Súðavíkurhreppur";"Ísl. ríkisborgarar";180
"2014Á2";" Súðavíkurhreppur";"Erl. ríkisborgarar";30
"2014Á2";" Árneshreppur";"Alls";50
"2014Á2";" Árneshreppur";"Karlar";25
"2014Á2";" Árneshreppur";"Konur";25
"2014Á2";" Árneshreppur";"Ísl. ríkisborgarar";50
"2014Á2";" Árneshreppur";"Erl. ríkisborgarar";0
"2014Á2";" Kaldrananeshreppur";"Alls";100
"2014Á2";" Kaldrananeshreppur";"Karlar";50
"2014Á2";" Kaldrananeshreppur";"Konur";50
"2014Á2";" Kaldrananeshreppur";"Ísl. ríkisborgarar";100
"2014Á2";" Kaldrananeshreppur";"Erl. ríkisborgarar";5
"2014Á2";" Bæjarhreppur";"Alls";.
"2014Á2";" Bæjarhreppur";"Karlar";.
